##########################
# CHINESE ESTATE BUILDINGS
##########################

# BUILDING VALUES

@east_asian_estate_main_construction_time = 730
	character_modifier = {
		confucian_education_xp_gain_mult = @east_asian_manor_confucian_education_xp_gain_mult_2
		monthly_lifestyle_xp_gain_mult = 0.01
		monthly_merit_mult = @east_asian_manor_monthly_merit_mult_1
	}
	province_modifier = {
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_rock_garden.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_lotus_pond_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_garden_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_prestige_add = @east_asian_manor_monthly_prestige_add_2
		trait_track_lifestyle_poet_xp_gain_mult = @east_asian_manor_trait_track_lifestyle_poet_xp_gain_mult_3
		mentoring_scheme_phase_duration_add = -10
	}
	province_modifier = {
		wetlands_construction_gold_cost = @east_asian_manor_build_gold_cost_3
		wetlands_development_growth_factor = @east_asian_manor_development_growth_factor_3
		wetlands_tax_mult = 0.04
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/building_types/icon_structure_cathedral_buddhist.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_lotus_pond_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_lotus_pond_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_prestige_add = @east_asian_manor_monthly_prestige_add_2
		trait_track_lifestyle_poet_xp_gain_mult = @east_asian_manor_trait_track_lifestyle_poet_xp_gain_mult_3
		mentoring_scheme_phase_duration_add = -10
	}
	province_modifier = {
		wetlands_construction_gold_cost = @east_asian_manor_build_gold_cost_3
		wetlands_development_growth_factor = @east_asian_manor_development_growth_factor_3
		wetlands_tax_mult = 0.04
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/building_types/icon_structure_cathedral_buddhist.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_lotus_pond_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_lotus_pond_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_prestige_add = @east_asian_manor_monthly_prestige_add_2
		trait_track_lifestyle_poet_xp_gain_mult = @east_asian_manor_trait_track_lifestyle_poet_xp_gain_mult_3
		mentoring_scheme_phase_duration_add = -10
	}
	province_modifier = {
		wetlands_construction_gold_cost = @east_asian_manor_build_gold_cost_3
		wetlands_development_growth_factor = @east_asian_manor_development_growth_factor_3
		wetlands_tax_mult = 0.04
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/building_types/icon_structure_cathedral_buddhist.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_lotus_pond_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_lotus_pond_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_prestige_add = @east_asian_manor_monthly_prestige_add_2
		trait_track_lifestyle_poet_xp_gain_mult = @east_asian_manor_trait_track_lifestyle_poet_xp_gain_mult_3
		mentoring_scheme_phase_duration_add = -10
	}
	province_modifier = {
		wetlands_construction_gold_cost = @east_asian_manor_build_gold_cost_3
		wetlands_development_growth_factor = @east_asian_manor_development_growth_factor_3
		wetlands_tax_mult = 0.04
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/building_types/icon_structure_cathedral_buddhist.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fruit_trees_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_garden_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_reserve_provisions.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fruit_trees_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fruit_trees_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_reserve_provisions.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fruit_trees_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fruit_trees_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_reserve_provisions.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_fruit_trees_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_fruit_trees_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth_factor = @east_asian_manor_development_growth_factor_1
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_building_reserve_provisions.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_foaling_pens_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_stable_01

	can_construct = {
		trigger_if = {
			limit = {
				this != top_liege
			}
			custom_tooltip = {
				text = is_a_military_governor_county_or_above_desc
				highest_held_title_tier >= tier_county
				OR = {
					vassal_contract_has_flag = celestial_military_appointment
					vassal_contract_has_flag = meritocratic_military_appointment
				}
			}
		}
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		men_at_arms_cap = 1
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_stud_farm.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_foaling_pens_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_foaling_pens_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 9
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_stud_farm.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_foaling_pens_03 = {
	construction_time = @east_asian_estate_upgrade_construction_time_3
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_foaling_pens_02

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_02 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_3_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 8
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_stud_farm.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_foaling_pens_04 = {
	construction_time = @east_asian_estate_upgrade_construction_time_4
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_foaling_pens_03

	can_construct = {
		domicile ?= { has_domicile_building_or_higher = east_asian_estate_main_03 }
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_4_value
		}
	}
	parameters = {
	}
	character_modifier = {
		men_at_arms_cap = 1
		domicile_monthly_gold_add = @east_asian_manor_monthly_gold_add_1
	}
	province_modifier = {
		development_growth = @east_asian_manor_development_growth_1
	}
	ai_value = {
		value = 7
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_stud_farm.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_riding_arena_01 = {
	construction_time = @east_asian_estate_upgrade_construction_time_1
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_stable_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_1_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_2
		domicile_monthly_prestige_add = @east_asian_manor_monthly_prestige_add_2
		trait_track_travel_xp_gain_mult = @east_asian_manor_trait_track_travel_xp_gain_mult_3
		character_travel_speed_mult = @east_asian_manor_character_travel_speed_mult
	}
	province_modifier = {
		stationed_maa_damage_mult = 0.04
	}
	ai_value = {
		value = 10
		add = estate_building_ai_modifier_value
	}
	asset = {
		icon = "gfx/interface/icons/domicile_building/domicile_mass_warfare_yurt.dds"
		texture = "gfx/interface/window_domiciles/estate_building_villa_chinese.dds"
		intersectionmask_texture = "gfx/interface/window_domiciles/estate_building_villa_chinese_mask.png"
	}
}
east_asian_estate_riding_arena_02 = {
	construction_time = @east_asian_estate_upgrade_construction_time_2
	allowed_domicile_types = { east_asian_estate }
	slot_type = internal
	previous_building = east_asian_estate_riding_arena_01

	can_construct = {
		
	}

	cost = {
		gold = {
			value = estate_internal_building_normal_cost_tier_2_value
		}
	}
	parameters = {
	}
	character_modifier = {
		domicile_monthly_influence_add = @east_asian_manor_monthly_influence_add_2
